TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,POP_ESTIMATE_2018,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
281669.0,31979.0,38940.0,52381.0,40087.0,33198.0,32181.0,28122.0,16592.0,8189.0,221297.0,281669.0,44938.0,59386.0,56913.0,32077.0,142102.0,138014.0,4088.0,80.79159434,92.00669629,161.4403211,333.0242377,274024.0,47856.0,221057.0,97459.0,78696.0,14993.0,21808.0,5627.0,14352
65767.0,6626.0,7840.0,8258.0,6739.0,7563.0,9281.0,9906.0,6002.0,3552.0,60265.0,65767.0,20628.0,15023.0,7291.0,12052.0,27538.0,25793.0,1745.0,33.97655021,12.58015669,30.41517311,128.1758183,67349.0,18775.0,53171.0,29414.0,21056.0,5761.0,7597.0,1886.0,5190
1515.0,155.0,175.0,129.0,148.0,142.0,229.0,228.0,185.0,124.0,1455.0,1515.0,415.0,331.0,214.0,217.0,705.0,681.0,24.0,0.522562226,0.308417281,0.507360415,1.789274174,1541.0,518.0,1217.0,605.0,426.0,122.0,182.0,49.0,131
12339.0,1525.0,1544.0,1350.0,1372.0,1343.0,1579.0,1717.0,1176.0,733.0,8927.0,12339.0,3536.0,2786.0,1342.0,2462.0,4749.0,4437.0,312.0,4.256036502,2.511921342,4.132224531,14.57284094,12530.0,3505.0,9525.0,4953.0,3667.0,897.0,1467.0,371.0,925
406850.0,61536.0,62892.0,41141.0,62824.0,68756.0,54276.0,30305.0,16663.0,8457.0,274959.0,406850.0,30489.0,50103.0,149720.0,14700.0,216433.0,211128.0,5305.0,213.8931294,100.4027151,178.1169003,561.3381101,374558.0,46809.0,291822.0,81304.0,68286.0,11928.0,22002.0,5955.0,12367
57685.0,7255.0,8250.0,7194.0,7216.0,7905.0,7949.0,6178.0,3935.0,1803.0,52939.0,57685.0,13301.0,10601.0,5449.0,9526.0,27993.0,26940.0,1053.0,26.40372024,18.24406589,18.70469154,70.12477144,56424.0,10941.0,43638.0,21406.0,15535.0,4474.0,5856.0,1493.0,3716
19454.0,2161.0,2444.0,2289.0,2118.0,2414.0,2742.0,2527.0,1838.0,921.0,18646.0,19454.0,5596.0,3839.0,1361.0,2912.0,8461.0,8068.0,393.0,13.5880249,0.696988813,7.145763813,22.02354371,19476.0,5209.0,15276.0,7792.0,5530.0,1816.0,2209.0,570.0,1564
77781.0,9413.0,9958.0,9871.0,9831.0,9867.0,11049.0,9701.0,5337.0,2754.0,70425.0,77781.0,15760.0,16123.0,15510.0,7231.0,41401.0,40026.0,1375.0,40.13489083,9.821599408,38.62387554,101.1915319,76481.0,16661.0,60172.0,24277.0,18413.0,5173.0,6811.0,1708.0,4092
5765.0,617.0,591.0,615.0,542.0,740.0,809.0,989.0,601.0,261.0,5590.0,5765.0,2115.0,914.0,363.0,918.0,2046.0,1949.0,97.0,4.894707689,1.015047245,2.11695256,8.603206642,5675.0,1717.0,4655.0,2573.0,1825.0,690.0,796.0,195.0,562
137640.0,19608.0,19642.0,25155.0,18170.0,13448.0,14558.0,13065.0,8605.0,5389.0,117366.0,137640.0,25030.0,27994.0,20366.0,21301.0,65309.0,63237.0,2072.0,47.47555427,28.02016804,46.09444724,162.558216,135371.0,25874.0,103657.0,43683.0,34621.0,7286.0,11651.0,3053.0,7233
43602.0,5216.0,5654.0,4902.0,4925.0,5538.0,6329.0,5654.0,3507.0,1877.0,42358.0,43602.0,13953.0,8213.0,4305.0,5064.0,19478.0,18434.0,1044.0,22.52566701,8.340352944,20.16455636,84.97760321,43799.0,10056.0,33658.0,16535.0,12723.0,3597.0,4476.0,1107.0,3041
82029.0,8453.0,9788.0,9468.0,8762.0,10889.0,12464.0,11191.0,7538.0,3476.0,75240.0,82029.0,19103.0,18775.0,8965.0,12830.0,36595.0,35193.0,1402.0,37.26357407,33.51114717,31.78898072,118.3317948,81805.0,20816.0,65539.0,33996.0,24315.0,7160.0,9188.0,2380.0,6373
48860.0,7409.0,6106.0,10372.0,7108.0,5106.0,4669.0,4010.0,2776.0,1304.0,37944.0,48860.0,11496.0,10116.0,5173.0,7951.0,16040.0,14983.0,1057.0,24.78660629,8.042016507,18.78917025,78.56431511,51906.0,7791.0,36731.0,16314.0,12525.0,2986.0,4021.0,1019.0,2488
107610.0,15714.0,15631.0,13830.0,15502.0,13284.0,14003.0,12209.0,5533.0,1904.0,89048.0,107610.0,21381.0,25899.0,14073.0,10937.0,47654.0,44014.0,3640.0,70.04358332,50.48974965,86.3870861,123.4518156,101135.0,16358.0,78750.0,31737.0,24098.0,5513.0,6996.0,2049.0,4681
226758.0,26826.0,33993.0,64644.0,29894.0,21931.0,19593.0,16149.0,8867.0,4861.0,180444.0,226758.0,22639.0,30181.0,47079.0,49310.0,116882.0,113563.0,3319.0,78.21463045,46.1624329,75.93929575,267.8100549,214231.0,26525.0,180073.0,64988.0,55102.0,9493.0,16030.0,4282.0,9212
28287.0,4271.0,3920.0,3627.0,3387.0,3448.0,3606.0,3140.0,1875.0,1013.0,16513.0,28287.0,6557.0,4817.0,2337.0,7135.0,13152.0,12637.0,515.0,19.75760565,1.013453406,10.39026529,32.02323332,28399.0,5665.0,20724.0,11822.0,9181.0,2350.0,3681.0,859.0,2006
17505.0,1355.0,1766.0,2286.0,2128.0,2418.0,2439.0,2452.0,1774.0,887.0,16292.0,17505.0,3900.0,4198.0,2701.0,2542.0,7639.0,7361.0,278.0,7.952051886,7.151283464,6.783772904,25.25202145,17535.0,4821.0,14884.0,6897.0,4763.0,1505.0,1911.0,528.0,1418
9310.0,1196.0,1191.0,964.0,1162.0,1081.0,1262.0,1214.0,708.0,532.0,8896.0,9310.0,1927.0,2640.0,1783.0,1035.0,4731.0,4598.0,133.0,5.042819349,3.966696177,6.080337206,13.24644891,10012.0,2396.0,7126.0,3195.0,2622.0,488.0,744.0,215.0,513
4332.0,622.0,489.0,546.0,568.0,432.0,632.0,602.0,236.0,205.0,3684.0,4332.0,1049.0,1026.0,630.0,443.0,3021.0,2972.0,49.0,2.604636109,1.293768921,3.345561042,5.14657857,4349.0,1079.0,3300.0,1453.0,1155.0,221.0,368.0,97.0,250
18998.0,2853.0,2741.0,2661.0,3098.0,2563.0,2242.0,1742.0,729.0,369.0,12623.0,18998.0,3569.0,4317.0,1756.0,3134.0,8028.0,7710.0,318.0,8.69581134,6.008507649,6.160210277,23.09491909,17857.0,2398.0,13857.0,6468.0,4850.0,1142.0,1756.0,423.0,912
8039.0,849.0,945.0,991.0,793.0,1052.0,1177.0,1128.0,755.0,349.0,4727.0,8039.0,2123.0,1673.0,635.0,1813.0,2784.0,2602.0,182.0,3.679630875,2.542498841,2.606691779,9.772610515,8267.0,2020.0,6407.0,3555.0,2524.0,789.0,1220.0,296.0,687
53677.0,7629.0,6809.0,9710.0,7345.0,5615.0,6353.0,5372.0,3529.0,1315.0,40346.0,53677.0,10372.0,11815.0,8083.0,8134.0,20982.0,20110.0,872.0,24.56916861,16.97645358,17.40507459,65.25244615,52252.0,8503.0,40589.0,17086.0,13963.0,2983.0,4511.0,1151.0,2602
24880.0,2603.0,2848.0,3451.0,3161.0,3312.0,3554.0,2994.0,2085.0,872.0,20014.0,24880.0,7323.0,4928.0,2069.0,5104.0,9920.0,9541.0,379.0,14.43786599,7.117307239,9.671968478,33.99556747,24472.0,5555.0,19925.0,10576.0,7532.0,2480.0,2845.0,755.0,2028
423908.0,69797.0,72550.0,59508.0,49609.0,51452.0,43712.0,37485.0,25001.0,14794.0,411451.0,423908.0,63733.0,58823.0,42411.0,117193.0,166001.0,155766.0,10235.0,146.2167049,86.29739461,141.963128,500.6519053,420201.0,71392.0,295355.0,149238.0,115484.0,21619.0,53095.0,12401.0,25838
60913.0,8931.0,8159.0,8268.0,8347.0,6293.0,7280.0,6717.0,4132.0,2786.0,51921.0,60913.0,14893.0,11751.0,9072.0,9001.0,27330.0,26498.0,832.0,17.47177853,19.89712709,34.91266089,72.01894915,62421.0,13092.0,45192.0,22978.0,16766.0,3855.0,5326.0,1424.0,3900
1716.0,142.0,182.0,180.0,150.0,158.0,274.0,321.0,183.0,126.0,1631.0,1716.0,351.0,493.0,326.0,205.0,971.0,943.0,28.0,0.814139066,0.631603918,0.948213554,1.860889293,1610.0,534.0,1429.0,533.0,407.0,115.0,171.0,52.0,131
21951.0,2396.0,2737.0,2296.0,2234.0,3150.0,2998.0,3371.0,1896.0,873.0,21558.0,21951.0,8202.0,3362.0,1354.0,4890.0,7452.0,6994.0,458.0,11.45059009,8.119951358,15.08511921,34.0721911,23236.0,5945.0,17267.0,10735.0,7770.0,2707.0,3096.0,671.0,2089
16332.0,2053.0,1983.0,1704.0,1873.0,1817.0,2221.0,2191.0,1532.0,958.0,15896.0,16332.0,4198.0,4332.0,1684.0,2234.0,6949.0,6563.0,386.0,6.361761797,3.194340197,7.760247012,27.41082294,16569.0,4419.0,12624.0,6011.0,4280.0,1270.0,1533.0,441.0,1135
43622.0,5381.0,5674.0,5038.0,5222.0,5249.0,6019.0,5671.0,3553.0,1815.0,41209.0,43622.0,12451.0,10135.0,4271.0,6034.0,19641.0,18921.0,720.0,19.28880348,16.5089465,26.28426772,88.60194049,43543.0,10379.0,33511.0,17230.0,12332.0,3566.0,4115.0,1140.0,3066
208911.0,24770.0,29202.0,41424.0,26670.0,23895.0,23262.0,21875.0,11646.0,6167.0,134982.0,208911.0,38097.0,36040.0,38669.0,33330.0,101569.0,97855.0,3714.0,108.4331413,22.86627143,79.83961688,271.061483,204424.0,36426.0,165150.0,75284.0,56151.0,12334.0,19810.0,4691.0,10770
10569.0,1279.0,1455.0,1140.0,1087.0,1092.0,1524.0,1370.0,858.0,764.0,10344.0,10569.0,2908.0,2363.0,1288.0,955.0,5732.0,5625.0,107.0,6.436211898,2.856445759,7.236552503,13.68615922,10663.0,2990.0,8073.0,3801.0,3052.0,641.0,914.0,267.0,691
15420.0,1598.0,1646.0,2129.0,2025.0,1865.0,2167.0,1945.0,1304.0,741.0,8862.0,15420.0,4176.0,3030.0,1401.0,2952.0,7226.0,7004.0,222.0,8.106752011,3.805357911,6.750799073,21.27524556,15537.0,3814.0,12473.0,6337.0,4565.0,1265.0,2025.0,503.0,1172
5837.0,828.0,901.0,720.0,641.0,639.0,684.0,640.0,474.0,310.0,5357.0,5837.0,1067.0,1133.0,609.0,1218.0,2693.0,2552.0,141.0,2.013330502,1.18827173,1.954760887,6.893724985,5953.0,1439.0,4265.0,2228.0,1685.0,372.0,705.0,174.0,418
64210.0,7575.0,8198.0,9036.0,8422.0,8455.0,8932.0,7425.0,4203.0,1964.0,59414.0,64210.0,17184.0,14908.0,6988.0,5822.0,30119.0,29082.0,1037.0,28.3924183,24.30056978,38.68948766,130.4188391,64147.0,12876.0,49933.0,22535.0,18275.0,4567.0,5334.0,1455.0,3767
284010.0,27047.0,35931.0,46854.0,32740.0,29742.0,34502.0,39249.0,24466.0,13479.0,252186.0,284010.0,37163.0,68352.0,64923.0,34200.0,140920.0,136769.0,4151.0,110.6687858,56.84214203,109.1179581,421.9615421,280119.0,70097.0,234010.0,87874.0,63417.0,14700.0,22537.0,6945.0,14743
3656.0,473.0,525.0,344.0,428.0,390.0,471.0,489.0,326.0,210.0,3262.0,3656.0,917.0,838.0,457.0,505.0,1879.0,1834.0,45.0,1.048656646,1.194226136,2.095458904,4.322579385,3734.0,894.0,2734.0,1375.0,951.0,276.0,381.0,100.0,278
321128.0,33298.0,36540.0,35780.0,35532.0,36633.0,43338.0,44409.0,35678.0,19920.0,237815.0,321128.0,74301.0,70816.0,44830.0,38398.0,142635.0,136390.0,6245.0,186.3506041,91.86361089,124.8368124,438.7833034,298763.0,87591.0,257834.0,121516.0,87148.0,26088.0,38342.0,10065.0,24957
4118.0,416.0,424.0,554.0,587.0,508.0,478.0,527.0,372.0,252.0,3758.0,4118.0,1295.0,774.0,389.0,701.0,1773.0,1714.0,59.0,2.008466051,1.045502876,2.23053715,5.687378426,4216.0,1032.0,3342.0,1476.0,1093.0,261.0,436.0,122.0,276
49728.0,6596.0,6399.0,6141.0,5628.0,5739.0,6534.0,6021.0,4358.0,2312.0,40243.0,49728.0,11329.0,11230.0,5916.0,7066.0,23954.0,23049.0,905.0,17.15245832,10.12341555,16.65347771,58.73071031,49401.0,12011.0,37895.0,19135.0,13907.0,3686.0,5416.0,1400.0,3579
16665.0,2176.0,2288.0,1751.0,1834.0,1775.0,2419.0,2315.0,1235.0,872.0,16214.0,16665.0,4416.0,3676.0,2141.0,1860.0,10286.0,10050.0,236.0,8.717239568,5.27448892,9.390883533,26.36384489,16755.0,4075.0,12585.0,5269.0,4266.0,956.0,1339.0,404.0,1003
10589.0,1022.0,1149.0,938.0,930.0,948.0,1503.0,1779.0,1557.0,763.0,9524.0,10589.0,3117.0,2504.0,1276.0,1845.0,3568.0,3287.0,281.0,3.65241677,2.155663756,3.546164646,12.50602259,10429.0,3930.0,8606.0,4721.0,3322.0,1067.0,1540.0,407.0,1131
26907.0,2721.0,3015.0,2950.0,2953.0,3164.0,3793.0,4237.0,2734.0,1340.0,25880.0,26907.0,7546.0,5439.0,4261.0,3194.0,13612.0,13008.0,604.0,16.49737266,10.61159127,16.02479167,51.98390864,26951.0,7930.0,21701.0,9014.0,6923.0,1941.0,2417.0,732.0,1795
26032.0,2554.0,2981.0,2852.0,2504.0,3204.0,3873.0,3946.0,2835.0,1283.0,24217.0,26032.0,7157.0,5417.0,2407.0,4180.0,11622.0,11207.0,415.0,13.51164628,2.849322333,9.948661902,33.77645277,25855.0,7513.0,21042.0,11769.0,8227.0,2540.0,3353.0,814.0,2282
35285.0,3510.0,3775.0,3337.0,3483.0,3552.0,4822.0,5760.0,4686.0,2360.0,33627.0,35285.0,7914.0,8768.0,6252.0,5700.0,15316.0,14717.0,599.0,16.02902889,14.41491214,13.6741175,50.90074704,34160.0,12106.0,28695.0,12800.0,9068.0,3030.0,4098.0,1130.0,3027
44527.0,3726.0,5376.0,5042.0,4335.0,4724.0,6630.0,7152.0,4872.0,2670.0,42356.0,44527.0,12386.0,9409.0,7218.0,6746.0,19244.0,18316.0,928.0,28.73421306,20.26273545,14.76470546,111.4370702,45950.0,14201.0,37175.0,17704.0,12677.0,3742.0,4706.0,1318.0,3564
33147.0,5408.0,5086.0,4205.0,3927.0,3533.0,3962.0,3589.0,2177.0,1260.0,31725.0,33147.0,6886.0,5237.0,2808.0,3752.0,16531.0,16084.0,447.0,17.10380718,4.185553741,16.45987584,43.12358683,32777.0,6611.0,23435.0,10587.0,7499.0,2702.0,3091.0,779.0,2001
5858.0,353.0,416.0,1140.0,1098.0,1007.0,744.0,555.0,357.0,188.0,4828.0,5858.0,1615.0,1297.0,372.0,1341.0,1533.0,1466.0,67.0,2.977564645,2.311083854,2.80065925,7.496880379,5514.0,1074.0,5171.0,2178.0,1650.0,377.0,577.0,168.0,374
12097.0,1202.0,1520.0,997.0,1249.0,1476.0,1882.0,2216.0,1177.0,378.0,11495.0,12097.0,2435.0,2764.0,2909.0,922.0,5630.0,5414.0,216.0,5.73930086,4.452513167,6.684463502,13.11840197,11625.0,3437.0,9631.0,3588.0,2793.0,642.0,1008.0,291.0,698
44823.0,4445.0,6782.0,8333.0,4873.0,4730.0,5672.0,5234.0,3193.0,1561.0,24221.0,44823.0,10205.0,7611.0,5869.0,9313.0,17286.0,16415.0,871.0,20.51649393,14.17619425,14.53411439,54.48908087,45527.0,9287.0,36412.0,17808.0,13108.0,3306.0,5419.0,1319.0,2945
8189.0,912.0,1010.0,843.0,838.0,852.0,1264.0,1191.0,864.0,415.0,7811.0,8189.0,2468.0,1311.0,915.0,1829.0,3241.0,3079.0,162.0,4.567376517,0.888880709,3.657109204,14.52284046,8273.0,2279.0,6430.0,3388.0,2386.0,908.0,1029.0,274.0,757
5506.0,755.0,722.0,522.0,606.0,561.0,671.0,777.0,503.0,389.0,5234.0,5506.0,1576.0,1311.0,674.0,766.0,2748.0,2669.0,79.0,3.105216031,1.573410315,3.383210401,7.210833572,5746.0,1672.0,4134.0,1962.0,1571.0,384.0,559.0,148.0,382
8037.0,995.0,1082.0,935.0,882.0,882.0,1113.0,1025.0,610.0,513.0,7633.0,8037.0,1382.0,2183.0,1449.0,630.0,4444.0,4327.0,117.0,4.832285413,2.400281814,6.206896143,9.548257611,8050.0,2056.0,6201.0,2809.0,2232.0,388.0,653.0,183.0,463
14740.0,1575.0,1648.0,1401.0,1422.0,1517.0,2057.0,2437.0,1818.0,865.0,12862.0,14740.0,4005.0,3538.0,1365.0,2581.0,5346.0,5071.0,275.0,5.084202775,3.000706749,4.936298694,17.40851572,14481.0,5058.0,11786.0,6368.0,4502.0,1352.0,2006.0,514.0,1376
11327.0,1391.0,1180.0,1333.0,1740.0,1707.0,1585.0,1315.0,669.0,407.0,9653.0,11327.0,1476.0,2021.0,4148.0,669.0,7526.0,7194.0,332.0,10.27974447,3.55458597,3.234574768,34.00652377,10912.0,2283.0,8929.0,2931.0,2366.0,448.0,726.0,222.0,488
22671.0,2451.0,2606.0,2454.0,2197.0,2556.0,3206.0,3624.0,2351.0,1226.0,12513.0,22671.0,5712.0,5301.0,2788.0,4571.0,9295.0,8832.0,463.0,10.29882709,9.261739355,8.785770666,32.70428897,23227.0,6835.0,18084.0,9889.0,7161.0,1959.0,3294.0,810.0,1887
484411.0,59619.0,65567.0,60662.0,60326.0,60150.0,64988.0,59420.0,33576.0,20103.0,345146.0,484411.0,114444.0,101349.0,72259.0,74864.0,232368.0,220886.0,11482.0,249.955421,61.16777607,240.5449939,630.2090633,488694.0,104898.0,371217.0,187428.0,151828.0,34844.0,54466.0,12591.0,28767
163941.0,19180.0,23398.0,34582.0,20928.0,19365.0,18752.0,15105.0,8719.0,3912.0,115690.0,163941.0,22855.0,30707.0,32377.0,30075.0,74654.0,71951.0,2703.0,85.09191773,17.94409775,62.65341045,212.7130241,156597.0,24513.0,129048.0,55106.0,41424.0,9275.0,14475.0,3551.0,8188
173283.0,22385.0,22888.0,21514.0,23472.0,21046.0,22683.0,20477.0,11805.0,7013.0,148271.0,173283.0,34749.0,36288.0,37088.0,21030.0,86878.0,84311.0,2567.0,105.5242791,46.8325755,118.6461848,224.3900775,171493.0,36851.0,132203.0,58169.0,48519.0,8426.0,13153.0,3731.0,8722
104062.0,14094.0,15540.0,14190.0,13285.0,13481.0,13279.0,10197.0,6563.0,3433.0,94387.0,104062.0,19304.0,16488.0,10491.0,14567.0,45256.0,43107.0,2149.0,47.63151488,32.91174455,33.74269933,126.5029724,103963.0,18625.0,77192.0,34837.0,24470.0,7307.0,10829.0,2634.0,6299
36810.0,4825.0,5082.0,4406.0,4293.0,4337.0,4806.0,4450.0,3000.0,1611.0,32690.0,36810.0,8800.0,7090.0,4449.0,5320.0,17354.0,16770.0,584.0,12.69670992,7.493623842,12.32735108,43.47404775,35929.0,8258.0,27742.0,13891.0,10625.0,2559.0,3857.0,984.0,2507
31529.0,4279.0,4193.0,3753.0,3954.0,3275.0,4168.0,3964.0,2284.0,1659.0,29004.0,31529.0,6837.0,7522.0,5115.0,3654.0,16786.0,16171.0,615.0,16.18260975,10.18155864,19.70007979,52.72271781,31564.0,7554.0,23900.0,10360.0,7959.0,1465.0,2466.0,722.0,1694
38659.0,5003.0,5955.0,6958.0,4085.0,3820.0,4255.0,4199.0,2862.0,1522.0,21104.0,38659.0,8097.0,7787.0,4129.0,11951.0,16527.0,15566.0,961.0,19.61165396,6.363002787,14.86636375,62.16164261,39051.0,8279.0,29596.0,14635.0,10951.0,3141.0,4584.0,1165.0,2724
25121.0,3632.0,3669.0,3175.0,3051.0,3282.0,3392.0,2651.0,1632.0,637.0,24340.0,25121.0,7759.0,3854.0,2172.0,3404.0,11729.0,11223.0,506.0,16.49471422,5.543213435,10.68164861,36.29511758,24800.0,4489.0,18460.0,9752.0,7476.0,2179.0,2594.0,580.0,1679
254261.0,27778.0,33440.0,23184.0,29577.0,34787.0,36219.0,34852.0,23488.0,10936.0,225737.0,254261.0,35717.0,49075.0,72856.0,16642.0,127595.0,123928.0,3667.0,147.5476786,72.73527555,98.84261966,347.4174831,226578.0,57092.0,199096.0,77011.0,52362.0,15354.0,20588.0,5862.0,14980
15611.0,1874.0,1942.0,1712.0,1814.0,1777.0,2098.0,2113.0,1362.0,919.0,15163.0,15611.0,4537.0,3558.0,1666.0,2129.0,7256.0,6907.0,349.0,6.080912529,3.053321382,7.41765957,26.20073212,15930.0,4190.0,12125.0,5988.0,4341.0,1269.0,1515.0,432.0,1109
394855.0,38179.0,41003.0,40088.0,41035.0,43103.0,53588.0,59541.0,49816.0,28502.0,340200.0,394855.0,84529.0,81838.0,81512.0,40662.0,177777.0,171752.0,6025.0,229.1343881,112.9543549,153.4977939,539.5224997,363542.0,120595.0,322734.0,146508.0,90043.0,32144.0,43242.0,12242.0,32766
5013.0,614.0,605.0,519.0,551.0,530.0,690.0,707.0,458.0,339.0,4809.0,5013.0,1123.0,1249.0,862.0,550.0,2522.0,2441.0,81.0,2.827179071,1.432529225,3.080282191,6.565185016,5148.0,1392.0,3896.0,1781.0,1438.0,335.0,486.0,131.0,334
25629.0,3800.0,3646.0,3282.0,3354.0,2791.0,3055.0,2843.0,1621.0,1237.0,22932.0,25629.0,5481.0,5540.0,4205.0,3009.0,14818.0,14392.0,426.0,13.15436916,8.276290598,16.01361746,42.85675203,25789.0,5263.0,19014.0,8138.0,6712.0,1101.0,1858.0,546.0,1286
35268.0,3924.0,4272.0,3894.0,3907.0,4540.0,4766.0,4881.0,3273.0,1811.0,34211.0,35268.0,9361.0,8724.0,4373.0,5747.0,13459.0,12564.0,895.0,23.15734171,7.782255938,14.99623355,50.95562306,36012.0,9521.0,27733.0,15900.0,10677.0,3458.0,4030.0,986.0,2909
10340.0,1400.0,1311.0,1391.0,1500.0,1243.0,1433.0,1092.0,666.0,304.0,7520.0,10340.0,2439.0,1866.0,1118.0,2043.0,3845.0,3676.0,169.0,4.732850261,3.270237345,3.352804204,12.56982121,10388.0,1972.0,7862.0,3626.0,2705.0,767.0,1106.0,272.0,639
50825.0,4866.0,7302.0,10334.0,5356.0,4971.0,6053.0,6156.0,3527.0,2260.0,47613.0,50825.0,8546.0,11161.0,9275.0,6126.0,28804.0,28051.0,753.0,26.08649626,16.4127539,31.75668607,84.9894425,50992.0,10914.0,41667.0,16593.0,13292.0,2210.0,3709.0,1104.0,2607
29442.0,4109.0,3837.0,3051.0,3385.0,3490.0,4213.0,3784.0,2246.0,1327.0,28305.0,29442.0,7782.0,6322.0,3886.0,2297.0,16424.0,15955.0,469.0,15.40071811,9.318422009,16.59084266,46.57691696,29510.0,6978.0,22094.0,10519.0,8374.0,1603.0,2224.0,674.0,1655
8664.0,1019.0,1054.0,806.0,897.0,935.0,1231.0,1314.0,891.0,517.0,8161.0,8664.0,2957.0,1735.0,786.0,1158.0,3960.0,3819.0,141.0,4.83230555,0.940439915,3.869238509,15.3652326,8676.0,2514.0,6769.0,3468.0,2525.0,770.0,942.0,250.0,682
92573.0,9899.0,10801.0,10753.0,11622.0,10787.0,12991.0,13647.0,7759.0,4314.0,88060.0,92573.0,16160.0,23587.0,23173.0,8656.0,49157.0,47346.0,1811.0,40.93398753,35.03467757,55.77950383,188.0277712,91222.0,23009.0,73843.0,27702.0,20750.0,6049.0,7275.0,2188.0,5616
40959.0,5890.0,5577.0,4788.0,4656.0,4373.0,5422.0,5331.0,2938.0,1984.0,39641.0,40959.0,12548.0,7672.0,4505.0,3066.0,23528.0,22879.0,649.0,21.16024024,7.834790061,18.94225182,79.82655956,40723.0,9546.0,30428.0,13722.0,10650.0,2798.0,3637.0,918.0,2502
10541.0,1287.0,1287.0,1031.0,1007.0,1109.0,1561.0,1528.0,1149.0,582.0,10065.0,10541.0,3051.0,2227.0,929.0,2468.0,3936.0,3800.0,136.0,5.879193536,1.144180188,4.707484201,18.69401164,10779.0,3347.0,8163.0,4336.0,2882.0,1105.0,1325.0,345.0,953
3478.0,311.0,332.0,314.0,306.0,355.0,485.0,671.0,469.0,235.0,3288.0,3478.0,687.0,876.0,503.0,616.0,1060.0,1007.0,53.0,1.199651103,0.708036504,1.164752161,4.107653846,3358.0,1378.0,2893.0,1608.0,1131.0,335.0,543.0,140.0,371
25383.0,2750.0,2873.0,2613.0,2822.0,2676.0,3847.0,3886.0,2337.0,1579.0,24460.0,25383.0,6279.0,6412.0,4937.0,2703.0,12449.0,11970.0,479.0,11.22387095,9.606313079,15.29442867,51.55616559,25694.0,7463.0,20232.0,9756.0,6778.0,1991.0,2430.0,696.0,1891
7097.0,820.0,876.0,648.0,749.0,755.0,958.0,1102.0,675.0,514.0,6884.0,7097.0,2056.0,1854.0,789.0,821.0,4155.0,4052.0,103.0,3.844134148,3.023806957,4.635032562,10.09774951,7276.0,2404.0,5533.0,2695.0,2103.0,479.0,699.0,199.0,510
33308.0,3270.0,3848.0,3758.0,3658.0,3761.0,4738.0,5401.0,3164.0,1710.0,30781.0,33308.0,5847.0,8515.0,8059.0,2725.0,17604.0,16567.0,1037.0,14.72815245,12.60556577,20.06960683,67.6528686,32978.0,9255.0,26933.0,11538.0,8619.0,2415.0,2923.0,873.0,2319
160530.0,19339.0,12090.0,23272.0,35678.0,23988.0,19579.0,14603.0,7880.0,4101.0,106284.0,160530.0,14216.0,21840.0,73626.0,16093.0,100409.0,98154.0,2255.0,84.39538912,39.61570074,70.27923315,221.4860681,154710.0,23816.0,131096.0,43770.0,35527.0,5958.0,10829.0,3032.0,5962
13345.0,2003.0,1740.0,2011.0,2053.0,1535.0,1736.0,1402.0,645.0,220.0,7367.0,13345.0,2747.0,2863.0,2285.0,1073.0,6210.0,5848.0,362.0,8.686289559,6.261367057,10.71309046,15.30958535,13773.0,1915.0,9928.0,3603.0,2551.0,568.0,945.0,239.0,529
10982.0,1281.0,1514.0,1330.0,1310.0,1296.0,1456.0,1321.0,959.0,515.0,8961.0,10982.0,3349.0,1713.0,968.0,2455.0,3890.0,3532.0,358.0,5.571152482,1.807560894,4.223140968,17.6584795,11274.0,2783.0,8449.0,4417.0,3160.0,1044.0,1319.0,339.0,886
17069.0,2132.0,2268.0,1746.0,1837.0,1869.0,2588.0,2354.0,1305.0,970.0,16677.0,17069.0,5102.0,3742.0,1964.0,1521.0,10411.0,10196.0,215.0,10.3945218,4.613177468,11.6870768,22.10323132,17326.0,4418.0,13038.0,6016.0,5111.0,999.0,1468.0,412.0,1048
70795.0,6898.0,9995.0,9381.0,7613.0,7814.0,10807.0,9623.0,5585.0,3079.0,67104.0,70795.0,16311.0,14469.0,12911.0,7121.0,32630.0,31066.0,1564.0,45.68550797,32.21641602,23.47491013,177.1776087,71760.0,16941.0,57332.0,23148.0,18404.0,4808.0,5951.0,1656.0,4170
219564.0,25075.0,24891.0,26209.0,27060.0,24780.0,27360.0,31756.0,21370.0,11063.0,201860.0,219564.0,40186.0,54988.0,41866.0,32137.0,104763.0,99740.0,5023.0,110.0776799,60.67108676,103.6333416,322.8456275,212070.0,60113.0,174319.0,75893.0,55259.0,15322.0,21297.0,6003.0,14535
72480.0,6139.0,7897.0,16272.0,9902.0,9867.0,9080.0,7102.0,4192.0,2029.0,52864.0,72480.0,17830.0,11985.0,9535.0,14525.0,23970.0,22961.0,1009.0,25.00020469,14.75517131,24.27292601,85.60171097,70818.0,11996.0,61553.0,28400.0,22528.0,4493.0,7566.0,1859.0,4458
